id,forum,author,nick,title,content,created_time,ts
M.1454467450.A.C70,Gossiping,withsirius,Aya,[新聞] 柯P被自己打臉　9個月改善內湖塞車跳票了,"1.媒體來源:

蘋果日報

2.完整新聞標題:

柯P被自己打臉　9個月改善內湖塞車跳票了！

3.完整新聞內文:

http://goo.gl/ICpE8V
朱學恒打臉柯P。翻攝朱學恒的阿宅萬事通事務所臉書

2016年02月03日10:32

一向有效率的台北市長柯文哲被自己打臉，被宅神朱學恒發現自己說到沒做到。

《蘋果》即時新聞去年3月曾報導「內湖交通太壅塞 柯P：9個月內要解決」，台北市長柯
文哲當時指出內湖的交通壅塞問題，指示交通局長鍾慧諭在9個月內要有改善內湖交通的
解決方案，如今9個月已經過了，成效似乎不如預期。朱學恒在臉書轉發媒體新聞，並寫
下「這篇新聞是2015年3月柯市長的決斷，善意小提醒，現在是2016年2月，已經過9個月
很久了，內湖現在塞的更嚴重【攤手】。」

有網友認為這是因為年關將近辦年貨的原因，也有人幫柯P說話「除非禁止私人汽車上路
，只能騎機車或是大眾運輸工具，哪位神人能解決台北塞車問題？看看世界各國的主要城
市，哪個城市交通能不塞的？你告訴我。」朱學恒回應「之前台北已經很久沒這樣塞了，
你新來的嗎？」另有人說「柯P實在很笨，有些事情只要動刀就一定會造成民怨，為了大
環境好還是堅持要拆，你看其他市長從來不幹這種有損政治能量且吃力不討好的事情。」
朱學恒也回嗆「什麼時候自行車變成大眾運輸了，你要不要去讀點書再來啦。是一台自行
車可以載十人嗎？來自印度喔？」（即時新聞中心／綜合報導）

http://goo.gl/6roLr4
網友討論。翻攝朱學恒的阿宅萬事通事務所臉書


4.完整新聞連結 (或短網址):

http://goo.gl/fkhG4N

5.備註:

http://goo.gl/QAeRbL

內湖交通太壅塞　柯P：9個月內要解決

台北市長柯文哲今與內湖區里長召開座談會，柯指出內湖的交通壅塞問題，昨已指示交通
局長鍾慧諭在9個月內要有改善內湖交通的解決方案，柯也說日前去拜訪親民黨主席宋楚
瑜，宋說自己曾搭過400次直升機，就是為了要觀察交通狀況，柯笑說現在有無人直升機
，不用冒著生命危險自己去坐，但內湖的交通問題，他每次只要搭車經過就知道，是台北
市交通最壅塞的地區，不是改善一兩條道路就可解決，必須通盤處理，不過柯後來直接裁
示交通局，要在9個月內解決交通問題，而非僅提出改善方案。

內湖區的39位里長今也提案，希望交通局闢建自港墘路跨基隆河至撫遠街、濱江街的橋梁
或隧道，交通局則和新工處研議後，認為施工上會造成平面道路的接地問題，必須尋求其
他改善方式，柯也指示內湖區整體交通問題要通盤考量，9個月內解決交通問題。


台北的交通亂象花個三、五年都不一定能改善了

更遑論九個月要解決長久以來一直存在的內湖交通問題

當初說的事情沒做到就是跳票了啊

柯P還是有幾分把握作幾分事吧

不然說了卻作不到

這樣跟開空頭支票的政客沒什麼兩樣啊...




--",2016-02-06 05:36:28,2016-02-03 10:44:06
M.1454467218.A.67F,HatePolitics,PPLsea,人海,Re: [討論] 現在看起來DPP禮讓柯P戰略滿成功的,"現在板上好像開始有一個風向.
打柯p就是在讓ddper 四年後可以拉他下來.

所以這是國民黨的陰謀, 大家千萬要挺住.(不是挺柱).

柯p還是台北市的救世主. bala ... bala....

一個首長上台, 重要的二件事就是.
1. 延續政策.
2. 創新前進.

柯上台之後, 幾乎沒有延續前朝的政策.
1. 推翻前朝政策.
   忠孝公車專用道. 五大弊案(現在是怪案)
2. 創新但不延續.
   i-voting . 行動派出所. 警察不站崗.

但是好不容易有一個延續前朝的政策, 卻被罵翻.
原因是什麼?
1. 三横三縱不錯, 但是卻沒有先想好配套措施, 也不分段實施. 比如新生先做好,
   再做復北. 評估沒有造成塞車再來做.
   市政不是急就章. 而是一個長遠而漸進的規劃.
2. 發生問題沒有如同柯P說的, 進行修正, 而是怪車太多. 油價太低. 天氣太冷.
   年關送禮. 違停太多. 路口沒淨空.
   有沒有發現, 沒有一個理由跟藉口是市府的錯, 而是怪環境. 怪民眾.

菁英式的治理, 沒有不好. 但是聽不進去民眾的聲音, 而堅持做.

說實話.

這樣的態度跟kmt沒有不同.



※ 引述《senria (≡(？)≡)》之銘言：
: DPP當初台北市長不推人 除了勝算不高
: 搞不好也早就預料到KMT在台北留下的爛帳太多
: 所以先讓柯P吃4年爛帳
: 大巨蛋 三橫三縱
: 等到他被爛帳搞到消化不良之後 再揭竿起義 師出有名
: 很抱歉柯P你終究是素人 執政還是要我們大正義綠軍
: 唰 2018輕鬆入袋
: 如果這戰略是小英規劃的
: 那她真的是很恐怖的人物
: 目前看起來快完成了

--",2016-02-06 02:04:43,2016-02-03 10:40:15
M.1454467212.A.80E,Gossiping,kimuratozuya,木村倒頭哉,Re: [新聞] 為何反應慢?姚立明：柯文哲每天早出晚歸,"※ 引述《siriusc (秒PO秒刪就4爽)》之銘言：
: 柯P有自己的理念 但順序做錯了
: 首先先講違停
: 基本上取締違停是一個民眾討厭的行為
: 但對於提升交通流量有幫助
: 取締越勤 慢車道越淨空 行路品質越好
: 一個市長狂抓違停 理論上民調一定會掉 但是交通會提升
: 交通提升後會更多人開車 (ex.樂沙特列原理)
: 但是新增開車的人可能還是小於多的那一條慢車道
: 這個時候再開始鏟 做腳踏車道
: 柯的順序是反過來 先鏟 交通堵塞 民怨上升民調下降
: 因為賭塞 所以強力取締違停 民怨更上升
: 可能還來不及蓋好 評價就崩盤了
: 所以說同一件事 做的順序很重要阿...
: 現在看台北市很多措施都是這樣
: 陣痛期短但是太痛 根本推不起來

  交通部分，現在還不是柯被批最兇的時刻

  再來是拆引道 到公車路線大改剛弄完的時候，柯會被批最兇最慘

  施工期中不是會有任何正面效益

  我家附近松山高中人行道拓寬就是這樣，施工中不會有人覺得好

  建設完後，行人和學生步行上便利很多

  復興北路單車族只是一部分，也有步行的居民 走路上學的小朋友

  走路去搭捷運的婆婆媽媽 中老年人

  難做的建設放在前面搞定，最後一年再來看柯的滿意度


--",2016-02-06 05:36:24,2016-02-03 10:40:10
M.1454467082.A.72E,Gossiping,Morrislakbay,莫里斯四方報,Re: [爆卦] 郭正亮因為自行車道在廣播節目大罵柯p,"

台北市塞車也不是第一天了，

為什麼會在這個時候一直被拿出來批?

理由很簡單，因為DDP準備上台，

但經濟政策爛到一塌糊塗，

自己看了都覺得沒希望，

只好從現在開始，把焦點轉移到柯文哲身上。

讓大家習慣看柯文哲表演，以後就不會出來批DDP了。



總而言之，DDP這個黨的特性是很明確的

夾縫求存 過河拆橋 見利忘義 黑金共構

台獨主義 強盜邏輯 性別錯亂 顛三倒四

這和柯文哲的特色完全不相容，

所以這群跳樑小丑自然要透過這種焦點轉移的方式，

把柯文哲的形象破壞掉囉。



--",2016-02-06 05:36:21,2016-02-03 10:38:00
M.1454466988.A.260,HatePolitics,Sinreigensou,神靈幻想,Re: [黑特] 柯p上台就一堆交通問題,"※ 引述《HisVol (他的體積)》之銘言：
: 以前都沒聽過台北有什麼交通問題
: 柯p一上台就突然爆出來
: 還搞得烏煙瘴氣
: 那我當初不如投勝文
: 至少不會有那麼多問題

其實是這樣的

柯P是媒體黑他然後鄉民護航

如果是勝文就是媒體擦脂抹粉

然後你根本不知道有什麼狀況

天下太平，大家安居樂業

--",2016-02-06 02:04:42,2016-02-03 10:36:26
M.1454466922.A.44E,HatePolitics,LienPig,連豬,[討論] 柯文哲傻了嗎?竟然要弄自行車專用道,"
柯文哲傻了嗎?竟然要弄自行車專用道

台北的交通光汽機車就很擠了

哪有自行車的空間

又不是在南部

現在還要弄一條給自行車
難怪會爆炸

-----
Sent from JPTT on my LGE LG-E975w.

--",2016-02-06 02:04:41,2016-02-03 10:35:19
M.1454466897.A.462,Gossiping,AGODC,我會游仰式了^^,Re: [新聞] 柯文哲要裝eTag算流量　王鴻薇：Goog,"
用Google map能取代etag?那全世界的道路收費系統就可以廢掉了，不是嘛。
想也知道不可能嘛，Google的統計大概是根據手機用戶有開定位+開網路回傳的資料，去統計出大多數車量的車速，判定該路段是多堵塞。那你沒這樣做的全部是幽靈車，這種數據可以做為實際的車流車次使用?
再者，你以為你跟google要資料他想給就能給?不用先問美國國會公聽會準不準?不用問這些資料的原始用路人準不準?我想問出來也臺北市長也換好幾個了。
對一個能說出幽靈公車的人打那麼多字，簡直是浪費生命。

-----
Sent from JPTT on my Asus ASUS_Z00AD.

--",2016-02-06 05:36:14,2016-02-03 10:32:56
M.1454466651.A.9B8,HatePolitics,HisVol,他的體積,[黑特] 柯p上台就一堆交通問題,"
以前都沒聽過台北有什麼交通問題

柯p一上台就突然爆出來

還搞得烏煙瘴氣

那我當初不如投勝文

至少不會有那麼多問題

--",2016-02-06 02:04:39,2016-02-03 10:30:48
M.1454466277.A.A04,Gossiping,chal,&amp;nbsp;,Re: [爆卦] 郭正亮因為自行車道在廣播節目大罵柯p,"


柯P就馬英九3.0啊

就一付自己最懂 自己智商高

別人反對是因為智商低

明明就跟馬英九很像

唯一不像的是

柯P會改 馬英九不會改

可是你不能把整個台北市都當成自己的實驗室

你到底要錯幾次 改幾次？

這種自大個性會導致找不到人才輔佐

然後自己智商高很聰明的想法也不變

他就會遇到人生第一個挫折

很多聰明人遇到人生挫折都過不去

但千萬不要再讓台北市給國民黨拿回去就好

--",2016-02-06 05:36:49,2016-02-03 10:24:35
M.1454466154.A.63E,Gossiping,EvanYang,EvanYang,Re: [新聞] 為何反應慢?姚立明：柯文哲每天早出晚歸,"※ 引述《sysstat (sys / stat)》之銘言：
: 1.媒體來源:
: 風傳媒
: 2.完整新聞標題:
: 為何反應慢?姚立明：柯文哲每天早出晚歸，無法體會塞車之苦
: 3.完整新聞內文:
: 北市交通大塞車 姚立明批柯文哲：根本不能體會塞車之苦。（資料照片，陳明仁攝）
: 近日台北各路段大塞車，引起民怨，甚至說「走路都比開車快」，台北市長柯文哲選舉時


沒意外的話，這件事會讓柯文哲開始從神壇走下來了。
之前競選時的口號：改變成真
當選台北市長這一年多來，有什麼改變嗎？
不公平不公義的事好像也沒比較少，以及權益受損的市民，他也不太苦民所苦。
吹牛吹大了，人民的感受是真實的，漸漸的就會發現好像也就這個樣子。



柯文哲想要搞都市更新，想要建設，這些會需要中央的協助，也就是他需要等520
的政黨輪替。但是520前，台灣這個社會還是有很多事可以做，尤其是把優秀的人
放置在好的位子。

台北市為何在輪替後好像沒什麼變化，不就是柯文哲沒有班底，他相信公務體系的
人，所以原班原馬的人又把同一套劇本用在施政上，同樣的元素，人民的感受自然
是差不了多少。

最近這段時間民調已經在掉了，搭配上批評聲極大的自行車道，交通是所有重大城
市都面臨的重大問題，這麼重要的課題，如果要少溝通而硬幹，那就要有把握弄好
，不能引發民怨，很明顯的，這次真的惹火人了。

沒意外的話，柯文哲在事發至今才意識到這是個大問題，這也反應著柯文哲的市府
團隊的問題。在做這種重大交通決策前，幕僚群絕對會知道這會有巨大衝擊，為何
內部沒有充分溝通，為何柯文哲一副慌忙下才開始找問題解決問題。

原因無非就是柯文哲沒有班底，到處借將以及持續重用既有的體系內的人，這些人
如果要挖洞給柯文哲跳，柯文哲有什麼相對應之道嗎？

雙北以及台灣有其交通文化，台灣人就是仰賴機車，這是有長期的歷史脈絡下的產
物，如果希望雙北人減少機車的使用量，需要由中央投注資源長期的提供更便利的
大眾交通系統，藉此讓市民透過時間改變其交通習慣。

總之，改變成真這句話，目前看來是芭樂票了。
再來，柯文哲繼續沿用著馬郝時代的人，無論柯文哲在怎麼整頓文官，同樣的人做
出來的東西都大同小異，透過投其所好或者是拍拍馬屁，把一樣的東西換個方式包
裝，台北市依舊是跟過往沒什麼兩樣，但是柯文哲自己可能覺得台北越來越好吧。

市政可以分成短中長期，很明顯的柯文哲重視的都是長期問題，但是重視長期問題
不表示短期不需要改善。有些東西是短期性，跟長期並沒有抵觸，而短期的思維似
乎不太在柯文哲的考慮範圍，這是一個不可取的態度。

處理問題：Sop、提高罰責、換人

目前看來，交通問題這幾招都不會有用了。

http://www.storm.mg/article/81020

面對交通問題的頭號棘手區─「內湖」，當許多人都批「沒救了」，柯文哲卻異於
常人地保持樂觀，他說，「有救啦！怎麼沒有救，不是沒有辦法」，他舉了個簡單
的例子證明還有藥醫：「為什麼市長罵了，文湖線的班距突然縮短？從85秒變80秒
，再罵下去後，又變72秒？」====>讓我想起毛澤東，大躍進的時候各地丟的數據投
其所好。

最後，如果柯文哲繼續用著一群習慣看他國經驗而套用在台北市的幕僚，那類似的
事只會以各種不同的形式出現。柯文哲需要找懂台北台灣現況文化的人，改革並不
是玩遊戲輕率的砍掉重練，而是在既有的文化脈絡下，逐步的改善讓市民的生活過
的更好。





--",2016-02-06 05:36:43,2016-02-03 10:22:31
M.1454466137.A.71D,Gossiping,kisweet999,淘氣喵,Re: [新聞] 「交通沒救了?」柯文哲:我再開除幾個局長,"果然跟我預料的一樣

很多人在選舉的時候
都會覺得
選了自己心中理想那位人選後
世界就會改變

其實
現在台灣很多的問題就跟癌症末期一樣
就算是權威醫生來醫治
也是無濟於補

臺北市的交通比較複雜
我用臺中市交通舉例比較簡單

臺中市萬年中港路停車場問題
我認為永遠無解
所以不管選誰
這個問題一直都會存在

原因在於
在臺中要發展成都市的時候
都市計畫都是很短期的
當時的政府沒有意料到之後人口、車量、甚至假日觀光人潮
因此規劃出來的中港路吞吐量就那麼大

就像你接了條水管
本來預估只會用來洗碗盤
結果十年後才發現
這條水管要提供某個工業區的用水
你要怎麼把細水管換成粗水管

所以交通問題出在當時的都市規劃遠見太短
時過境遷後
要改變真的太難了

說回中港路
要改變就直接簡單的方法
路再拓寬
但拓寬需要跟人民買土地
交通又要不知道幾十年的黑暗期
除非是中國共產黨
不然根本沒市長敢這樣做

所以
台灣很多的問題
都是當初沒規劃、沒想到
一直到現在已經癌症末期了
想改也改不了

這個理論不只可以用在台北長
我相信連總統也是

但一些還可以切除的部位 ( 可以改變的地方 )
還是需要改變
所以人民投票選出理想的人選
還是必要的

--",2016-02-06 05:36:42,2016-02-03 10:22:14
M.1454466067.A.84E,Gossiping,picasa,orion78,[新聞] 遠雄印書罵柯P 市議員諷刺「有錢沒地方,"1.媒體來源:
※ 例如蘋果日報、奇摩新聞
自由時報

2.完整新聞標題:
※ 標題沒有寫出來 ---> 依照板規刪除文章
遠雄印書罵柯P 市議員諷刺「有錢沒地方花」

3.完整新聞內文:
※ 社論特稿都不能貼! 違者退文，貼廣告也會被退文喔!
〔即時新聞／綜合報導〕台北市府與遠雄集團的大巨蛋爭議仍持續延燒，近日更傳出台北
市長柯文哲有意與多家企業合作收購大巨蛋。民進黨台北市議員顏若芳表示，遠雄在近日
寄送一套三本的書刊給所有北市議員，書名為《最美好的巨蛋》。

根據「民報」報導，顏若芳指出，這是遠雄第三次發送紙本資料給市議員，前兩次都還只
是簡易裝訂的單色印刷，此次發送的竟是厚達340頁的精緻書刊。內容則幾乎是在質疑北
市府停工的舉動。

顏若芳提到，這本刊物從目錄頁開始就在批評北市府與柯文哲，讓她不解地問說，「大家
現在都在網路開罵，一毛錢都不用花，遠雄卻反而花大錢，未免太笨了。」顏若芳表示，
北市一共63名議員通通都有收到，但遠雄不太可能只印70本或100本，應該是幾百或幾千
本起跳，至於還有送給誰就不得而知了。但遠雄這種種的舉動，讓顏若芳諷刺地表示，「
財團是有錢沒地方花嗎？」

4.完整新聞連結 (或短網址):
※ 當新聞連結過長時，需提供短網址方便網友點擊
http://news.ltn.com.tw/news/politics/breakingnews/1593238

5.備註:
※ 一個人一天只能張貼一則新聞，被刪或自刪也算額度內，超貼者水桶，請注意
可惡 想要

--",2016-02-06 05:37:27,2016-02-03 10:21:04
